marks,total,test,reason,id,correct
0.5,0.5,uv run autolysis *,ran,23f2001366,1
0.5,0.5,public_repo,exists,22f3000852,1
0.5,0.5,mit_license,present,22f3000852,1
0.4,0.4,autolysis.py,present,22f3000852,1
0.1,0.1,goodreads/README.md,present,22f3000852,1
0.1,0.1,goodreads/*.png,present,22f3000852,1
0.1,0.1,happiness/README.md,present,22f3000852,1
0.1,0.1,happiness/*.png,present,22f3000852,1
0.1,0.1,media/README.md,present,22f3000852,1
0.1,0.1,media/*.png,present,22f3000852,1
0.0,0.5,uv run autolysis goodreads.csv,Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/22f3000852/autolysis.py` Installed 32 packages in 64ms ,22f3000852,0
0.0,0.5,uv run autolysis *,did not run all,22f3000852,0
0.5,0.5,public_repo,exists,23f3001129,1
0.5,0.5,mit_license,present,23f3001129,1
0.4,0.4,autolysis.py,present,23f3001129,1
0.1,0.1,goodreads/README.md,present,23f3001129,1
0.1,0.1,goodreads/*.png,present,23f3001129,1
0.1,0.1,happiness/README.md,present,23f3001129,1
0.1,0.1,happiness/*.png,present,23f3001129,1
0.1,0.1,media/README.md,present,23f3001129,1
0.1,0.1,media/*.png,present,23f3001129,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/23f3001129/goodreads.csv,23f3001129,0
0.0,0.5,uv run autolysis *,did not run all,23f3001129,0
0.5,0.5,public_repo,exists,23f1000024,1
0.5,0.5,mit_license,present,23f1000024,1
0.4,0.4,autolysis.py,present,23f1000024,1
0.1,0.1,goodreads/README.md,present,23f1000024,1
0.1,0.1,goodreads/*.png,present,23f1000024,1
0.1,0.1,happiness/README.md,present,23f1000024,1
0.1,0.1,happiness/*.png,present,23f1000024,1
0.1,0.1,media/README.md,present,23f1000024,1
0.1,0.1,media/*.png,present,23f1000024,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f1000024,1
0.5,0.5,uv run autolysis *,ran,23f1000024,1
0.5,0.5,public_repo,exists,22f3003121,1
0.5,0.5,mit_license,present,22f3003121,1
0.4,0.4,autolysis.py,present,22f3003121,1
0.1,0.1,goodreads/README.md,present,22f3003121,1
0.1,0.1,goodreads/*.png,present,22f3003121,1
0.1,0.1,happiness/README.md,present,22f3003121,1
0.1,0.1,happiness/*.png,present,22f3003121,1
0.1,0.1,media/README.md,present,22f3003121,1
0.1,0.1,media/*.png,present,22f3003121,1
0.0,0.5,uv run autolysis goodreads.csv,"Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/22f3003121/autolysis.py` Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/22f3003121/autolysis.py"", line 203, in <module>     column_metadata = json.loads(column_info).get(""column_metadata"", [])                       ~~~~~~~~~~^^^^^^^^^^^^^   File ""/root/.local/share/uv/python/cpython-3.13.1-linux-x86_64-gnu/lib/python3.13/json/__init__.py"", line 339, in loads     raise TypeError(f'the JSON object must be str, bytes or bytearray, '                     f'not {s.__class__.__name__}') TypeError: the JSON object must be str, bytes or bytearray, not dict ",22f3003121,0
0.0,0.5,uv run autolysis *,did not run all,22f3003121,0
0.5,0.5,public_repo,exists,23f1001992,1
0.5,0.5,mit_license,present,23f1001992,1
0.4,0.4,autolysis.py,present,23f1001992,1
0.1,0.1,goodreads/README.md,present,23f1001992,1
0.1,0.1,goodreads/*.png,present,23f1001992,1
0.1,0.1,happiness/README.md,present,23f1001992,1
0.1,0.1,happiness/*.png,present,23f1001992,1
0.1,0.1,media/README.md,present,23f1001992,1
0.1,0.1,media/*.png,present,23f1001992,1
0.0,0.5,uv run autolysis goodreads.csv,"  File ""/root/.local/share/tds-sep-24-project-2/23f1001992/autolysis.py"", line 131     else:     ^^^^ SyntaxError: invalid syntax ",23f1001992,0
0.0,0.5,uv run autolysis *,did not run all,23f1001992,0
0.0,0.5,public_repo,warning: Could not find remote branch autolysis.py to clone. fatal: Remote branch autolysis.py not found in upstream origin ,22f1000935,0
0.0,0.5,mit_license,missing,22f1000935,0
0.0,0.4,autolysis.py,missing,22f1000935,0
0.0,0.1,goodreads/README.md,missing,22f1000935,0
0.0,0.1,goodreads/*.png,missing,22f1000935,0
0.0,0.1,happiness/README.md,missing,22f1000935,0
0.0,0.1,happiness/*.png,missing,22f1000935,0
0.0,0.1,media/README.md,missing,22f1000935,0
0.0,0.1,media/*.png,missing,22f1000935,0
0.0,0.5,uv run autolysis goodreads.csv,missing autolysis.py,22f1000935,0
0.0,0.5,uv run autolysis *,did not run all,22f1000935,0
0.5,0.5,public_repo,exists,21f3002143,1
0.5,0.5,mit_license,present,21f3002143,1
0.4,0.4,autolysis.py,present,21f3002143,1
0.1,0.1,goodreads/README.md,present,21f3002143,1
0.1,0.1,goodreads/*.png,present,21f3002143,1
0.1,0.1,happiness/README.md,present,21f3002143,1
0.1,0.1,happiness/*.png,present,21f3002143,1
0.1,0.1,media/README.md,present,21f3002143,1
0.1,0.1,media/*.png,present,21f3002143,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f3002143,1
0.5,0.5,uv run autolysis *,ran,21f3002143,1
0.5,0.5,public_repo,exists,23ds3000113,1
0.5,0.5,mit_license,present,23ds3000113,1
0.4,0.4,autolysis.py,present,23ds3000113,1
0.1,0.1,goodreads/README.md,present,23ds3000113,1
0.1,0.1,goodreads/*.png,present,23ds3000113,1
0.0,0.1,happiness/README.md,missing,23ds3000113,0
0.1,0.1,happiness/*.png,present,23ds3000113,1
0.1,0.1,media/README.md,present,23ds3000113,1
0.1,0.1,media/*.png,present,23ds3000113,1
0.0,0.5,uv run autolysis goodreads.csv,"  File ""/root/.local/share/tds-sep-24-project-2/23ds3000113/autolysis.py"", line 46     !git clone https://github.com/Ankit972-dotcom/autolysis-project.git     ^ SyntaxError: invalid syntax ",23ds3000113,0
0.0,0.5,uv run autolysis *,did not run all,23ds3000113,0
0.5,0.5,public_repo,exists,23ds3000059,1
0.5,0.5,mit_license,present,23ds3000059,1
0.4,0.4,autolysis.py,present,23ds3000059,1
0.1,0.1,goodreads/README.md,present,23ds3000059,1
0.1,0.1,goodreads/*.png,present,23ds3000059,1
0.1,0.1,happiness/README.md,present,23ds3000059,1
0.1,0.1,happiness/*.png,present,23ds3000059,1
0.1,0.1,media/README.md,present,23ds3000059,1
0.1,0.1,media/*.png,present,23ds3000059,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23ds3000059,1
0.5,0.5,uv run autolysis *,ran,23ds3000059,1
0.5,0.5,public_repo,exists,23f1001418,1
0.5,0.5,mit_license,present,23f1001418,1
0.4,0.4,autolysis.py,present,23f1001418,1
0.1,0.1,goodreads/README.md,present,23f1001418,1
0.1,0.1,goodreads/*.png,present,23f1001418,1
0.1,0.1,happiness/README.md,present,23f1001418,1
0.1,0.1,happiness/*.png,present,23f1001418,1
0.1,0.1,media/README.md,present,23f1001418,1
0.1,0.1,media/*.png,present,23f1001418,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f1001418,1
0.5,0.5,uv run autolysis *,ran,23f1001418,1
0.0,0.5,public_repo,warning: Could not find remote branch blob to clone. fatal: Remote branch blob not found in upstream origin ,22f3003157,0
0.0,0.5,mit_license,missing,22f3003157,0
0.0,0.4,autolysis.py,missing,22f3003157,0
0.0,0.1,goodreads/README.md,missing,22f3003157,0
0.0,0.1,goodreads/*.png,missing,22f3003157,0
0.0,0.1,happiness/README.md,missing,22f3003157,0
0.0,0.1,happiness/*.png,missing,22f3003157,0
0.0,0.1,media/README.md,missing,22f3003157,0
0.0,0.1,media/*.png,missing,22f3003157,0
0.0,0.5,uv run autolysis goodreads.csv,missing autolysis.py,22f3003157,0
0.0,0.5,uv run autolysis *,did not run all,22f3003157,0
0.5,0.5,public_repo,exists,24f1001283,1
0.5,0.5,mit_license,present,24f1001283,1
0.4,0.4,autolysis.py,present,24f1001283,1
0.1,0.1,goodreads/README.md,present,24f1001283,1
0.1,0.1,goodreads/*.png,present,24f1001283,1
0.1,0.1,happiness/README.md,present,24f1001283,1
0.1,0.1,happiness/*.png,present,24f1001283,1
0.1,0.1,media/README.md,present,24f1001283,1
0.1,0.1,media/*.png,present,24f1001283,1
0.0,0.5,uv run autolysis goodreads.csv,"Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/24f1001283/autolysis.py` Installed 24 packages in 58ms Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/24f1001283/autolysis.py"", line 26, in <module>     import cv2   File ""/root/.cache/uv/archive-v0/xor0b43rkDdaHJTCfHcfC/lib/python3.13/site-packages/cv2/__init__.py"", line 181, in <module>     bootstrap()     ~~~~~~~~~^^   File ""/root/.cache/uv/archive-v0/xor0b43rkDdaHJTCfHcfC/lib/python3.13/site-packages/cv2/__init__.py"", line 153, in bootstrap     native_module = importlib.import_module(""cv2"")   File ""/root/.local/share/uv/python/cpython-3.13.1-linux-x86_64-gnu/lib/python3.13/importlib/__init__.py"", line 88, in import_module     return _bootstrap._gcd_import(name[level:], package, level)            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ImportError: libGL.so.1: cannot open shared object file: No such file or directory ",24f1001283,0
0.0,0.5,uv run autolysis *,did not run all,24f1001283,0
0.5,0.5,public_repo,exists,23f1000629,1
0.5,0.5,mit_license,present,23f1000629,1
0.4,0.4,autolysis.py,present,23f1000629,1
0.0,0.1,goodreads/README.md,missing,23f1000629,0
0.0,0.1,goodreads/*.png,missing,23f1000629,0
0.0,0.1,happiness/README.md,missing,23f1000629,0
0.0,0.1,happiness/*.png,missing,23f1000629,0
0.0,0.1,media/README.md,missing,23f1000629,0
0.0,0.1,media/*.png,missing,23f1000629,0
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/23f1000629/autolysis.py"", line 73, in <module>     main() # Call main directly with the default file path     ~~~~^^   File ""/root/.local/share/tds-sep-24-project-2/23f1000629/autolysis.py"", line 65, in main     df = load_data() # Call load_data without file_path   File ""/root/.local/share/tds-sep-24-project-2/23f1000629/autolysis.py"", line 15, in load_data     with open(""/content/media.csv"", 'rb') as f:          ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^ FileNotFoundError: [Errno 2] No such file or directory: '/content/media.csv' ",23f1000629,0
0.0,0.5,uv run autolysis *,did not run all,23f1000629,0
0.5,0.5,public_repo,exists,22f1000528,1
0.5,0.5,mit_license,present,22f1000528,1
0.4,0.4,autolysis.py,present,22f1000528,1
0.1,0.1,goodreads/README.md,present,22f1000528,1
0.1,0.1,goodreads/*.png,present,22f1000528,1
0.1,0.1,happiness/README.md,present,22f1000528,1
0.1,0.1,happiness/*.png,present,22f1000528,1
0.1,0.1,media/README.md,present,22f1000528,1
0.1,0.1,media/*.png,present,22f1000528,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f1000528,1
0.5,0.5,uv run autolysis *,ran,22f1000528,1
0.5,0.5,public_repo,exists,22ds3000122,1
0.5,0.5,mit_license,present,22ds3000122,1
0.4,0.4,autolysis.py,present,22ds3000122,1
0.1,0.1,goodreads/README.md,present,22ds3000122,1
0.1,0.1,goodreads/*.png,present,22ds3000122,1
0.1,0.1,happiness/README.md,present,22ds3000122,1
0.1,0.1,happiness/*.png,present,22ds3000122,1
0.1,0.1,media/README.md,present,22ds3000122,1
0.1,0.1,media/*.png,present,22ds3000122,1
0.0,0.5,uv run autolysis goodreads.csv,"Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/22ds3000122/autolysis.py` Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/22ds3000122/autolysis.py"", line 131, in <module>     main()     ~~~~^^   File ""/root/.local/share/tds-sep-24-project-2/22ds3000122/autolysis.py"", line 91, in main     from google.colab import files ModuleNotFoundError: No module named 'google' ",22ds3000122,0
0.0,0.5,uv run autolysis *,did not run all,22ds3000122,0
0.5,0.5,public_repo,exists,23f1001562,1
0.5,0.5,mit_license,present,23f1001562,1
0.4,0.4,autolysis.py,present,23f1001562,1
0.1,0.1,goodreads/README.md,present,23f1001562,1
0.1,0.1,goodreads/*.png,present,23f1001562,1
0.1,0.1,happiness/README.md,present,23f1001562,1
0.1,0.1,happiness/*.png,present,23f1001562,1
0.1,0.1,media/README.md,present,23f1001562,1
0.1,0.1,media/*.png,present,23f1001562,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f1001562,1
0.5,0.5,uv run autolysis *,ran,23f1001562,1
0.5,0.5,public_repo,exists,22f3000811,1
0.5,0.5,mit_license,present,22f3000811,1
0.0,0.4,autolysis.py,missing,22f3000811,0
0.0,0.1,goodreads/README.md,missing,22f3000811,0
0.0,0.1,goodreads/*.png,missing,22f3000811,0
0.0,0.1,happiness/README.md,missing,22f3000811,0
0.0,0.1,happiness/*.png,missing,22f3000811,0
0.0,0.1,media/README.md,missing,22f3000811,0
0.0,0.1,media/*.png,missing,22f3000811,0
0.0,0.5,uv run autolysis goodreads.csv,missing autolysis.py,22f3000811,0
0.0,0.5,uv run autolysis *,did not run all,22f3000811,0
0.0,0.5,public_repo,fatal: could not read Username for 'https://github.com': terminal prompts disabled ,22f3000774,0
0.0,0.5,mit_license,missing,22f3000774,0
0.0,0.4,autolysis.py,missing,22f3000774,0
0.0,0.1,goodreads/README.md,missing,22f3000774,0
0.0,0.1,goodreads/*.png,missing,22f3000774,0
0.0,0.1,happiness/README.md,missing,22f3000774,0
0.0,0.1,happiness/*.png,missing,22f3000774,0
0.0,0.1,media/README.md,missing,22f3000774,0
0.0,0.1,media/*.png,missing,22f3000774,0
0.0,0.5,uv run autolysis goodreads.csv,missing autolysis.py,22f3000774,0
0.0,0.5,uv run autolysis *,did not run all,22f3000774,0
0.5,0.5,public_repo,exists,21f1000330,1
0.0,0.5,mit_license,missing,21f1000330,0
0.4,0.4,autolysis.py,present,21f1000330,1
0.1,0.1,goodreads/README.md,present,21f1000330,1
0.1,0.1,goodreads/*.png,present,21f1000330,1
0.1,0.1,happiness/README.md,present,21f1000330,1
0.1,0.1,happiness/*.png,present,21f1000330,1
0.1,0.1,media/README.md,present,21f1000330,1
0.1,0.1,media/*.png,present,21f1000330,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f1000330,1
0.5,0.5,uv run autolysis *,ran,21f1000330,1
0.5,0.5,public_repo,exists,21f1001102,1
0.5,0.5,mit_license,present,21f1001102,1
0.4,0.4,autolysis.py,present,21f1001102,1
0.1,0.1,goodreads/README.md,present,21f1001102,1
0.1,0.1,goodreads/*.png,present,21f1001102,1
0.1,0.1,happiness/README.md,present,21f1001102,1
0.1,0.1,happiness/*.png,present,21f1001102,1
0.1,0.1,media/README.md,present,21f1001102,1
0.1,0.1,media/*.png,present,21f1001102,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f1001102,1
0.5,0.5,uv run autolysis *,ran,21f1001102,1
0.5,0.5,public_repo,exists,21f1001141,1
0.5,0.5,mit_license,present,21f1001141,1
0.4,0.4,autolysis.py,present,21f1001141,1
0.0,0.1,goodreads/README.md,missing,21f1001141,0
0.1,0.1,goodreads/*.png,present,21f1001141,1
0.0,0.1,happiness/README.md,missing,21f1001141,0
0.1,0.1,happiness/*.png,present,21f1001141,1
0.0,0.1,media/README.md,missing,21f1001141,0
0.1,0.1,media/*.png,present,21f1001141,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/21f1001141/goodreads.csv,21f1001141,0
0.0,0.5,uv run autolysis *,did not run all,21f1001141,0
0.5,0.5,public_repo,exists,21f1002727,1
0.5,0.5,mit_license,present,21f1002727,1
0.4,0.4,autolysis.py,present,21f1002727,1
0.1,0.1,goodreads/README.md,present,21f1002727,1
0.1,0.1,goodreads/*.png,present,21f1002727,1
0.1,0.1,happiness/README.md,present,21f1002727,1
0.1,0.1,happiness/*.png,present,21f1002727,1
0.1,0.1,media/README.md,present,21f1002727,1
0.1,0.1,media/*.png,present,21f1002727,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f1002727,1
0.5,0.5,uv run autolysis *,ran,21f1002727,1
0.5,0.5,public_repo,exists,21f1005006,1
0.5,0.5,mit_license,present,21f1005006,1
0.4,0.4,autolysis.py,present,21f1005006,1
0.0,0.1,goodreads/README.md,missing,21f1005006,0
0.1,0.1,goodreads/*.png,present,21f1005006,1
0.0,0.1,happiness/README.md,missing,21f1005006,0
0.1,0.1,happiness/*.png,present,21f1005006,1
0.0,0.1,media/README.md,missing,21f1005006,0
0.1,0.1,media/*.png,present,21f1005006,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/21f1005006/goodreads.csv,21f1005006,0
0.0,0.5,uv run autolysis *,did not run all,21f1005006,0
0.5,0.5,public_repo,exists,21f1006244,1
0.5,0.5,mit_license,present,21f1006244,1
0.4,0.4,autolysis.py,present,21f1006244,1
0.1,0.1,goodreads/README.md,present,21f1006244,1
0.1,0.1,goodreads/*.png,present,21f1006244,1
0.1,0.1,happiness/README.md,present,21f1006244,1
0.1,0.1,happiness/*.png,present,21f1006244,1
0.1,0.1,media/README.md,present,21f1006244,1
0.1,0.1,media/*.png,present,21f1006244,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f1006244,1
0.5,0.5,uv run autolysis *,ran,21f1006244,1
0.5,0.5,public_repo,exists,21f2000371,1
0.5,0.5,mit_license,present,21f2000371,1
0.4,0.4,autolysis.py,present,21f2000371,1
0.1,0.1,goodreads/README.md,present,21f2000371,1
0.1,0.1,goodreads/*.png,present,21f2000371,1
0.1,0.1,happiness/README.md,present,21f2000371,1
0.1,0.1,happiness/*.png,present,21f2000371,1
0.1,0.1,media/README.md,present,21f2000371,1
0.1,0.1,media/*.png,present,21f2000371,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f2000371,1
0.5,0.5,uv run autolysis *,ran,21f2000371,1
0.5,0.5,public_repo,exists,21f2001525,1
0.5,0.5,mit_license,present,21f2001525,1
0.4,0.4,autolysis.py,present,21f2001525,1
0.1,0.1,goodreads/README.md,present,21f2001525,1
0.1,0.1,goodreads/*.png,present,21f2001525,1
0.1,0.1,happiness/README.md,present,21f2001525,1
0.1,0.1,happiness/*.png,present,21f2001525,1
0.1,0.1,media/README.md,present,21f2001525,1
0.1,0.1,media/*.png,present,21f2001525,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f2001525,1
0.5,0.5,uv run autolysis *,ran,21f2001525,1
0.5,0.5,public_repo,exists,21f2001529,1
0.5,0.5,mit_license,present,21f2001529,1
0.4,0.4,autolysis.py,present,21f2001529,1
0.1,0.1,goodreads/README.md,present,21f2001529,1
0.1,0.1,goodreads/*.png,present,21f2001529,1
0.1,0.1,happiness/README.md,present,21f2001529,1
0.1,0.1,happiness/*.png,present,21f2001529,1
0.1,0.1,media/README.md,present,21f2001529,1
0.1,0.1,media/*.png,present,21f2001529,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/21f2001529/goodreads.csv,21f2001529,0
0.0,0.5,uv run autolysis *,did not run all,21f2001529,0
0.5,0.5,public_repo,exists,21f3000105,1
0.5,0.5,mit_license,present,21f3000105,1
0.4,0.4,autolysis.py,present,21f3000105,1
0.1,0.1,goodreads/README.md,present,21f3000105,1
0.1,0.1,goodreads/*.png,present,21f3000105,1
0.1,0.1,happiness/README.md,present,21f3000105,1
0.1,0.1,happiness/*.png,present,21f3000105,1
0.1,0.1,media/README.md,present,21f3000105,1
0.1,0.1,media/*.png,present,21f3000105,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f3000105,1
0.5,0.5,uv run autolysis *,ran,21f3000105,1
0.5,0.5,public_repo,exists,21f3002925,1
0.5,0.5,mit_license,present,21f3002925,1
0.4,0.4,autolysis.py,present,21f3002925,1
0.1,0.1,goodreads/README.md,present,21f3002925,1
0.1,0.1,goodreads/*.png,present,21f3002925,1
0.1,0.1,happiness/README.md,present,21f3002925,1
0.1,0.1,happiness/*.png,present,21f3002925,1
0.1,0.1,media/README.md,present,21f3002925,1
0.1,0.1,media/*.png,present,21f3002925,1
0.5,0.5,uv run autolysis goodreads.csv,ran,21f3002925,1
0.5,0.5,uv run autolysis *,ran,21f3002925,1
0.5,0.5,public_repo,exists,22ds2000111,1
0.5,0.5,mit_license,present,22ds2000111,1
0.4,0.4,autolysis.py,present,22ds2000111,1
0.1,0.1,goodreads/README.md,present,22ds2000111,1
0.1,0.1,goodreads/*.png,present,22ds2000111,1
0.1,0.1,happiness/README.md,present,22ds2000111,1
0.1,0.1,happiness/*.png,present,22ds2000111,1
0.1,0.1,media/README.md,present,22ds2000111,1
0.1,0.1,media/*.png,present,22ds2000111,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22ds2000111,1
